SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched School,Matched Score,NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
"M.S. K394, EXPLORE EMPOWER CHARTER SCHOOL",188 ROCHESTER AVENUE BROOKLYN,11213.0,40.67275515,-73.92797249,2,188 ROCHESTER AVENUE ,95,360099406151,NY-331700860950-331700860950,3600994,NY-331700860950,KG,08,EXPLORE EMPOWER CHARTER SCHOOL,EXPLORE EMPOWER CHARTER SCHOOL,Kings County,188 ROCHESTER AVENUE ,BROOKLYN,NY,11213,3102.0,(718)771-2090,11,City: Large,Yes,430.0,43.50000,9.8900000,354.00000,10.00000,–,Regular,Open
"M.S. K394, EXPLORE EMPOWER CHARTER SCHOOL",188 ROCHESTER AVENUE BROOKLYN,11213.0,40.67275515,-73.92797249,2,188 ROCHESTER AVENUE ,95,360009504883,NY-331700010000-331700010394,3600095,NY-331700010000,PK,08,MS 394,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,188 ROCHESTER AVENUE ,BROOKLYN,NY,11213,,(718)756-3164,11,City: Large,No,247.0,19.15000,12.9000000,223.00000,4.00000,–,Regular,Open
"M.S. X101 EDWARD R. BYRNE, P.S. 304 EARLY CHILDHOOD SCHOOL, P.S. X010",2750 LAFAYETTE AVENUE BRONX,10465.0,40.82746433,-73.82975121,0,2750 LAFAYETTE AVENUE ,95,360008503740,NY-320800010000-320800010101,3600085,NY-320800010000,06,08,MS 101 EDWARD R BYRNE,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,2750 LAFAYETTE AVENUE ,BRONX,NY,10465,2299.0,(718)829-6372,11,City: Large,No,535.0,42.02000,12.7300000,342.00000,45.00000,–,Regular,Open
"M.S. X101 EDWARD R. BYRNE, P.S. 304 EARLY CHILDHOOD SCHOOL, P.S. X010",2750 LAFAYETTE AVENUE BRONX,10465.0,40.82746433,-73.82975121,0,2750 LAFAYETTE AVENUE ,95,360013504560,NY-307500010000-307500012010,3600135,NY-307500010000,PK,12,PS 10,NYC SPECIAL SCHOOLS - DISTRICT 75,Bronx County,2750 LAFAYETTE AVENUE ,BRONX,NY,10465,,(718)828-4022,11,City: Large,No,638.0,131.00000,4.8700000,573.00000,3.00000,–,Special Education,Open
"M.S. X101 EDWARD R. BYRNE, P.S. 304 EARLY CHILDHOOD SCHOOL, P.S. X010",2750 LAFAYETTE AVENUE BRONX,10465.0,40.82746433,-73.82975121,0,2750 LAFAYETTE AVENUE ,95,360008505123,NY-320800010000-320800010304,3600085,NY-320800010000,PK,05,PS 304 EARLY CHILDHOOD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,2750 LAFAYETTE AVENUE ,BRONX,NY,10465,2299.0,(718)822-5307,11,City: Large,No,511.0,34.81000,14.6800000,318.00000,11.00000,–,Regular,Open
"M.S.129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP, KAPPA III",2055 MAPES AVENUE BRONX,10460.0,40.84587171,-73.88618258,1,2055 MAPES AVENUE ,95,360009005691,NY-321200010000-321200010316,3600090,NY-321200010000,06,08,KNOWLEDGE AND POWER PREPARATORY ACADEMY III,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,2055 MAPES AVENUE ,BRONX,NY,10460,,(718)561-3580,11,City: Large,No,284.0,25.83000,10.9900000,266.00000,4.00000,–,Regular,Open
"M.S.129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP, KAPPA III",2055 MAPES AVENUE BRONX,10460.0,40.84587171,-73.88618258,1,2055 MAPES AVENUE ,95,360009002477,NY-321200010000-321200010129,3600090,NY-321200010000,06,08,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,2055 MAPES AVENUE ,BRONX,NY,10460,1228.0,(718)933-5976,11,City: Large,No,298.0,29.17000,10.2200000,285.00000,0.00000,–,Regular,Open
MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,2401 NEPTUNE AVENUE BROOKLYN,11224.0,40.57818129,-73.99202992,0,2401 NEPTUNE AVENUE ,95,360015202754,NY-332100010000-332100010239,3600152,NY-332100010000,06,08,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,2401 NEPTUNE AVENUE ,BROOKLYN,NY,11224,2315.0,(718)266-0814,11,City: Large,No,1207.0,74.43000,16.2200000,489.00000,39.00000,–,Regular,Open
MIDDLE COLLEGE HIGH SCHOOL,1186 CARROLL STREET BROOKLYN,11225.0,40.66718725,-73.95116742,1,1186 CARROLL STREET ,95,360009500882,NY-331700010000-331700011590,3600095,NY-331700010000,06,12,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,1186 CARROLL STREET ,BROOKLYN,NY,11225,2201.0,(718)703-5400,11,City: Large,No,1351.0,74.30000,18.1800000,1223.00000,26.00000,–,Regular,Open
MIDWOOD HIGH SCHOOL,2839 BEDFORD AVENUE BROOKLYN,11210.0,40.63322956,-73.95292894,0,2839 BEDFORD AVENUE ,95,360015302032,NY-332200010000-332200011405,3600153,NY-332200010000,09,12,MIDWOOD HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,2839 BEDFORD AVENUE ,BROOKLYN,NY,11210,2196.0,(718)724-8500,11,City: Large,No,4062.0,234.89000,17.2900000,2716.00000,260.00000,–,Regular,Open
"MILLENIUM ART ACADEMY, THE ANTONIA PANTOJA PREPARATORY ACAD, BRONX COMMUNITY HS, BRONX BRIDGES HIGH",1980 LAFAYETTE AVENUE BRONX,10473.0,40.82228268,-73.85616557,3,1980 LAFAYETTE AVENUE ,95,360008505984,NY-320800010000-320800011376,3600085,NY-320800010000,06,12,ANTONIA PANTOJA PREPARATORY ACADEMY - A COLLEGE BOARD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,1980 LAFAYETTE AVENUE ,BRONX,NY,10473,,(718)824-3152,11,City: Large,No,420.0,41.10000,10.2200000,365.00000,1.00000,–,Regular,Open
"MILLENIUM ART ACADEMY, THE ANTONIA PANTOJA PREPARATORY ACAD, BRONX COMMUNITY HS, BRONX BRIDGES HIGH",1980 LAFAYETTE AVENUE BRONX,10473.0,40.82228268,-73.85616557,3,1980 LAFAYETTE AVENUE ,95,360008506221,NY-320800010000-320800011432,3600085,NY-320800010000,09,12,BRONX BRIDGES HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,1980 LAFAYETTE AVENUE ,BRONX,NY,10473,,(718)829-2984,11,City: Large,No,334.0,32.00000,10.4400000,294.00000,11.00000,–,Regular,Open
"MILLENIUM ART ACADEMY, THE ANTONIA PANTOJA PREPARATORY ACAD, BRONX COMMUNITY HS, BRONX BRIDGES HIGH",1980 LAFAYETTE AVENUE BRONX,10473.0,40.82228268,-73.85616557,3,1980 LAFAYETTE AVENUE ,95,360008505983,NY-320800010000-320800011377,3600085,NY-320800010000,09,12,BRONX COMMUNITY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,1980 LAFAYETTE AVENUE ,BRONX,NY,10473,,(718)892-1026,11,City: Large,No,120.0,14.61000,8.2100000,104.00000,0.00000,–,Regular,Open
"MILLENIUM ART ACADEMY, THE ANTONIA PANTOJA PREPARATORY ACAD, BRONX COMMUNITY HS, BRONX BRIDGES HIGH",1980 LAFAYETTE AVENUE BRONX,10473.0,40.82228268,-73.85616557,3,1980 LAFAYETTE AVENUE ,95,360008506357,NY-320800010000-320800011561,3600085,NY-320800010000,09,12,BRONX COMPASS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,1980 LAFAYETTE AVENUE ,BRONX,NY,10473,,(718)828-1206,11,City: Large,No,385.0,34.41000,11.1900000,343.00000,5.00000,–,Regular,Open
"MILLENIUM ART ACADEMY, THE ANTONIA PANTOJA PREPARATORY ACAD, BRONX COMMUNITY HS, BRONX BRIDGES HIGH",1980 LAFAYETTE AVENUE BRONX,10473.0,40.82228268,-73.85616557,3,1980 LAFAYETTE AVENUE ,95,360008505186,NY-320800010000-320800011452,3600085,NY-320800010000,09,12,GOTHAM COLLABORATIVE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,1980 LAFAYETTE AVENUE ,BRONX,NY,10473,,(718)597-1587,11,City: Large,No,313.0,39.75000,7.8700000,284.00000,2.00000,–,Regular,Open
"MILLENIUM ART ACADEMY, THE ANTONIA PANTOJA PREPARATORY ACAD, BRONX COMMUNITY HS, BRONX BRIDGES HIGH",1980 LAFAYETTE AVENUE BRONX,10473.0,40.82228268,-73.85616557,3,1980 LAFAYETTE AVENUE ,95,360008505654,NY-320800010000-320800010312,3600085,NY-320800010000,09,12,MILLENIUM ART ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,1980 LAFAYETTE AVENUE ,BRONX,NY,10473,,(718)824-0978,11,City: Large,No,362.0,36.85000,9.8200000,314.00000,2.00000,–,Regular,Open
"MILLENNIUM HIGH SCHOOL, P.S. M226 @ MILLENNIUM HS",75 BROAD STREET MANHATTAN,10004.0,40.70453424,-74.01155228,0,75 BROAD STREET ,90,360007705085,NY-310200010000-310200010418,3600077,NY-310200010000,09,12,MILLENNIUM HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,75 BROAD STREET ,NEW YORK,NY,10004,,(212)825-9008,11,City: Large,No,665.0,43.00000,15.4700000,309.00000,29.00000,–,Regular,Open
"MOTT HALL IV, OCEAN HILL COLLEGIATE CHARTER SCHOOL, EAGLE ACADEMY FOR YOUNG MEN II",1137 HERKIMER STREET BROOKLYN,11233.0,40.67779728,-73.91584255,2,1137 HERKIMER STREET ,95,360012106078,NY-332300010000-332300011644,3600121,NY-332300010000,06,12,EAGLE ACADEMY FOR YOUNG MEN II,NEW YORK CITY GEOGRAPHIC DISTRICT #23,Kings County,1137 HERKIMER STREET ,BROOKLYN,NY,11233,,(718)495-0863,11,City: Large,No,599.0,50.11000,11.9500000,463.00000,30.00000,–,Regular,Open
"MS 297, P751M AT M323",75 MORTON STREET MANHATTAN,10014.0,40.73099141,-74.00719103,3,75 MORTON STREET ,90,360007706602,NY-310200010000-310200010297,3600077,NY-310200010000,06,08,MS 297,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,75 MORTON STREET ,NEW YORK,NY,10038,,(212)295-7555,11,City: Large,No,422.0,44.00000,9.5900000,216.00000,12.00000,–,Regular,Open
"MS342 PATRIA MIRABAL, KIPP NYC WASHINGTON HEIGHTS ACADEMY CHARTER SCH, M.S. 319 - MARIA TERESA",21 JUMEL PLACE MANHATTAN,10032.0,40.83929827,-73.93615799,0,21 JUMEL PL,90,360008305645,NY-310600010000-310600010319,3600083,NY-310600010000,06,08,MS 319 MARIE TERESA,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,New York County,21 JUMEL PL,NEW YORK,NY,10032,,(212)923-3827,11,City: Large,No,236.0,31.07000,7.6000000,215.00000,1.00000,–,Regular,Open
"MS342 PATRIA MIRABAL, KIPP NYC WASHINGTON HEIGHTS ACADEMY CHARTER SCH, M.S. 319 - MARIA TERESA",21 JUMEL PLACE MANHATTAN,10032.0,40.83929827,-73.93615799,0,21 JUMEL PL,90,360008305647,NY-310600010000-310600010324,3600083,NY-310600010000,06,08,MS 324 PATRIA MIRABAL,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,New York County,21 JUMEL PL,NEW YORK,NY,10032,,(212)923-4057,11,City: Large,No,221.0,28.75000,7.6900000,197.00000,2.00000,–,Regular,Open
MURRY BERGTRAUM HIGH SCHOOL,411 PEARL STREET MANHATTAN,10038.0,40.71143517,-74.00085127,4,411 PEARL STREET ,90,360007706466,NY-310200010000-310200011280,3600077,NY-310200010000,09,12,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,411 PEARL STREET ,NEW YORK,NY,10038,,(212)225-0880,11,City: Large,No,391.0,38.82000,10.0700000,312.00000,8.00000,–,Vocational,Open
MURRY BERGTRAUM HIGH SCHOOL,411 PEARL STREET MANHATTAN,10038.0,40.71143517,-74.00085127,4,411 PEARL STREET ,90,360007702034,NY-310200010000-310200011520,3600077,NY-310200010000,09,12,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,411 PEARL STREET ,NEW YORK,NY,10038,1433.0,(212)964-9610,11,City: Large,No,104.0,14.00000,7.4300000,85.00000,4.00000,–,Regular,Open
MURRY BERGTRAUM HIGH SCHOOL,411 PEARL STREET MANHATTAN,10038.0,40.71143517,-74.00085127,4,411 PEARL STREET ,90,360007706463,NY-310200010000-310200011282,3600077,NY-310200010000,09,12,URBAN ASSEMBLY MAKER ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,411 PEARL STREET ,NEW YORK,NY,10038,,(212)225-0890,11,City: Large,No,520.0,44.00000,11.8200000,366.00000,14.00000,–,Vocational,Open
MURRY BERGTRAUM HIGH SCHOOL,411 PEARL STREET MANHATTAN,10038.0,40.71143517,-74.00085127,4,411 PEARL STREET ,90,360007706372,NY-310200010000-310200011135,3600077,NY-310200010000,09,12,URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,411 PEARL STREET ,NEW YORK,NY,10038,,(212)225-0998,11,City: Large,No,309.0,27.60000,11.2000000,253.00000,8.00000,–,Vocational,Open
NAPLES STREET ELEMENTARY SCHOOL,1055 TARGEE STREET STATEN ISLAND,10304.0,40.6022224,-74.09135417,0,1055 TARGEE STREET ,90,360010306444,NY-353100010000-353100010009,3600103,NY-353100010000,PK,05,NAPLES STREET ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,1055 TARGEE STREET ,STATEN ISLAND,NY,10304,,(718)876-4610,11,City: Large,No,299.0,30.67000,9.7500000,139.00000,15.00000,–,Regular,Open
"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",111 COLUMBIA STREET MANHATTAN,10002.0,40.7188881,-73.97930747,0,111 COLUMBIA STREET ,90,360007604873,NY-310100010000-310100011539,3600076,NY-310100010000,KG,12,NEW EXPLORATIONS INTO SCIENCETECH AND MATH HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,New York County,111 COLUMBIA STREET ,NEW YORK,NY,10002,1940.0,(212)677-5190,11,City: Large,No,1610.0,97.46000,16.5200000,413.00000,56.00000,–,Regular,Open
"NEW HEIGHTS MIDDLE SCHOOL, ACHIEVEMENT 1ST CROWN HEIGHTS MS, ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER",790 E NEW YORK AVENUE BROOKLYN,11203.0,40.66243976,-73.93638197,3,790 E NEW YORK AVENUE ,95,360014705821,NY-331700860879-331700860879,3600147,NY-331700860879,KG,12,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,Kings County,790 E NEW YORK AVENUE ,BROOKLYN,NY,11203,,(347)471-2580,11,City: Large,Yes,1339.0,100.50000,13.3200000,†,†,†,Regular,Open
"NEW HEIGHTS MIDDLE SCHOOL, ACHIEVEMENT 1ST CROWN HEIGHTS MS, ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER",790 E NEW YORK AVENUE BROOKLYN,11203.0,40.66243976,-73.93638197,3,790 E NEW YORK AVENUE ,95,360009506335,NY-331700010000-331700010722,3600095,NY-331700010000,06,08,NEW HEIGHTS MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,790 E NEW YORK AVENUE ,BROOKLYN,NY,11203,,(718)467-4501,11,City: Large,No,248.0,22.50000,11.0200000,218.00000,8.00000,–,Regular,Open
NEW SETTLEMENT COMMUNITY CAMPUS,1501 JEROME AVENUE BRONX,10452.0,40.84248847,-73.91608156,0,1501 JEROME AVENUE ,95,360008605666,NY-320900010000-320900010327,3600086,NY-320900010000,06,12,COMPREHENSIVE MODEL SCHOOL PROJECT MS 327,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1501 JEROME AVENUE ,BRONX,NY,10452,,(718)294-8111,11,City: Large,No,669.0,59.79000,11.1900000,611.00000,18.00000,–,Regular,Open
NEW SETTLEMENT COMMUNITY CAMPUS,1501 JEROME AVENUE BRONX,10452.0,40.84248847,-73.91608156,0,1501 JEROME AVENUE ,95,360008606312,NY-320900010000-320900010555,3600086,NY-320900010000,PK,05,MOUNT EDEN CHILDREN'S ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1501 JEROME AVENUE ,BRONX,NY,10452,,(718)294-8155,11,City: Large,No,409.0,25.68000,15.9300000,373.00000,9.00000,–,Regular,Open
"NEW VISIONS AIM CHARTER HIGH SCHOOL I, BROWNSVILLE ACADEMY HIGH SCHOOL",1150 E NEW YORK AVENUE BROOKLYN,11212.0,40.666511,-73.92405741,2,1150 E NEW YORK AVENUE ,95,360009505762,NY-331700010000-331700011568,3600095,NY-331700010000,09,12,BROWNSVILLE ACADEMY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,1150 E NEW YORK AVENUE ,BROOKLYN,NY,11212,,(718)778-7305,11,City: Large,No,77.0,12.50000,6.1600000,64.00000,1.00000,–,Regular,Open
"NEW VISIONS AIM CHARTER HIGH SCHOOL I, BROWNSVILLE ACADEMY HIGH SCHOOL",1150 E NEW YORK AVENUE BROOKLYN,11212.0,40.666511,-73.92405741,2,1150 E NEW YORK AVENUE ,95,360105706324,NY-331700861007-331700861007,3601057,NY-331700861007,09,12,NEW VISIONS AIM CHARTER HIGH SCHOOL I,NEW VISIONS AIM CHARTER HIGH SCHOOL I,Kings County,1150 E NEW YORK AVENUE ,BROOKLYN,NY,11212,,(718)269-7090,11,City: Large,Yes,154.0,21.20000,7.2600000,137.00000,1.00000,–,Regular,Open
"NEW VISIONS CHARTER HS-ADV MA/SCI II, NEW VISIONS CHARTER HIGH SCH FOR THE HUMANITIES II",900 TINTON AVENUE BRONX,10456.0,40.82166801,-73.90354524,0,900 TINTON AVENUE ,95,360107306320,NY-320800861018-320800861018,3601073,NY-320800861018,09,12,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES II,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES II,Bronx County,900 TINTON AVENUE ,BRONX,NY,10456,,(718)665-5380,11,City: Large,Yes,395.0,35.80000,11.0300000,347.00000,9.00000,–,Regular,Open
"NEW VISIONS CHARTER HS-ADV MA/SCI II, NEW VISIONS CHARTER HIGH SCH FOR THE HUMANITIES II",900 TINTON AVENUE BRONX,10456.0,40.82166801,-73.90354524,0,900 TINTON AVENUE ,95,360107206365,NY-320800861017-320800861017,3601072,NY-320800861017,09,12,NEW VISIONS CHTR HS-ADV MA/SCI II,NEW VISIONS CHTR HS-ADV MA/SCI II,Bronx County,900 TINTON AVENUE ,BRONX,NY,10456,,(718)665-3671,11,City: Large,Yes,497.0,54.44000,9.1300000,433.00000,15.00000,–,Regular,Open
"NORTH BRONX SCHOOL OF EMPOWERMENT, LEADERS OF TOMORROW",3710 BARNES AVENUE BRONX,10467.0,40.88086667,-73.86090228,2,3710 BARNES AVENUE ,95,360008805969,NY-321100010000-321100010370,3600088,NY-321100010000,06,08,LEADERS OF TOMORROW,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,3710 BARNES AVENUE ,BRONX,NY,10467,,(718)994-1028,11,City: Large,No,387.0,31.00000,12.4800000,325.00000,1.00000,–,Regular,Open
"NORTH BRONX SCHOOL OF EMPOWERMENT, LEADERS OF TOMORROW",3710 BARNES AVENUE BRONX,10467.0,40.88086667,-73.86090228,2,3710 BARNES AVENUE ,95,360008805800,NY-321100010000-321100010287,3600088,NY-321100010000,06,08,NORTH BRONX SCHOOL OF EMPOWERMENT,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,3710 BARNES AVENUE ,BRONX,NY,10467,,(718)652-0519,11,City: Large,No,370.0,32.31000,11.4500000,342.00000,2.00000,–,Regular,Open
"P.S. /I.S. 384 FRANCES E. CARTER, P053K @ PS 384K",242 COOPER STREET BROOKLYN,11207.0,40.69034599,-73.9048033,0,242 COOPER STREET ,90,360009702830,NY-333200010000-333200010384,3600097,NY-333200010000,PK,08,PS/IS 384 FRANCES E CARTER,NEW YORK CITY GEOGRAPHIC DISTRICT #32,Kings County,242 COOPER STREET ,BROOKLYN,NY,11207,,(718)642-4890,11,City: Large,No,346.0,37.67000,9.1900000,299.00000,0.00000,–,Regular,Open
P.S. 001 ALFRED E. SMITH,8 HENRY STREET MANHATTAN,10038.0,40.71275263,-73.99748942,0,8 HENRY STREET ,90,360007702042,NY-310200010000-310200010001,3600077,NY-310200010000,PK,05,PS 1 ALFRED E SMITH,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,8 HENRY STREET ,NEW YORK,NY,10038,1078.0,(212)267-4133,11,City: Large,No,192.0,18.90000,10.1600000,145.00000,4.00000,–,Regular,Open
P.S. 001 TOTTENVILLE,58 SUMMIT STREET STATEN ISLAND,10307.0,40.50902942,-74.24411561,1,58 SUMMIT STREET ,90,360010302044,NY-353100010000-353100010001,3600103,NY-353100010000,PK,05,PS 1 TOTTENVILLE,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,58 SUMMIT STREET ,STATEN ISLAND,NY,10307,1898.0,(718)984-0960,11,City: Large,No,431.0,28.00000,15.3900000,147.00000,12.00000,–,Regular,Open
P.S. 002 MEYER LONDON,122 HENRY STREET MANHATTAN,10002.0,40.7132656,-73.99133916,1,122 HENRY STREET ,90,360007702047,NY-310200010000-310200010002,3600077,NY-310200010000,PK,05,PS 2 MEYER LONDON,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,122 HENRY STREET ,NEW YORK,NY,10002,7199.0,(212)964-0350,11,City: Large,No,329.0,47.90000,6.8700000,305.00000,4.00000,–,Regular,Open
P.S. 003 CHARRETTE SCHOOL,490 HUDSON STREET MANHATTAN,10014.0,40.73258616,-74.00646595,3,490 HUDSON STREET ,90,360007702049,NY-310200010000-310200010003,3600077,NY-310200010000,PK,05,PS 3 CHARRETTE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,490 HUDSON STREET ,NEW YORK,NY,10014,2898.0,(212)691-1183,11,City: Large,No,519.0,39.00000,13.3100000,115.00000,5.00000,–,Regular,Open
P.S. 003 THE BEDFORD VILLAGE,50 JEFFERSON AVENUE BROOKLYN,11216.0,40.68265577,-73.95533845,0,50 JEFFERSON AVENUE ,95,360009102050,NY-331300010000-331300010003,3600091,NY-331300010000,PK,05,PS 3 BEDFORD VILLAGE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,50 JEFFERSON AVENUE ,BROOKLYN,NY,11216,,(718)622-2960,11,City: Large,No,224.0,19.57000,11.4500000,173.00000,8.00000,–,Regular,Open
"P.S. 005 DR. RONALD MCNAIR, P140K AT K005",820 HANCOCK STREET BROOKLYN,11233.0,40.6856795,-73.92253192,1,820 HANCOCK STREET ,90,360009402054,NY-331600010000-331600010005,3600094,NY-331600010000,PK,05,PS 5 DR RONALD MCNAIR,NEW YORK CITY GEOGRAPHIC DISTRICT #16,Kings County,820 HANCOCK STREET ,BROOKLYN,NY,11233,,(718)218-2444,11,City: Large,No,227.0,20.00000,11.3500000,193.00000,3.00000,–,Regular,Open
P.S. 006,43 SNYDER AVENUE BROOKLYN,11226.0,40.64858278,-73.95713796,1,43 SNYDER AVENUE ,90,360009500799,NY-331700010000-331700010006,3600095,NY-331700010000,PK,05,NORMA ADAMS CLEMONS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,43 SNYDER AVENUE ,BROOKLYN,NY,11226,,(718)856-6560,11,City: Large,No,588.0,41.18000,14.2800000,501.00000,0.00000,–,Regular,Open
"P.S. 006 WEST FARMS, THE VIDA BOGART SCHOOL FOR ALL CHILD",1000 E TREMONT AVENUE BRONX,10460.0,40.84074825,-73.88170625,1,1000 E TREMONT AVENUE ,95,360009002059,NY-321200010000-321200010006,3600090,NY-321200010000,PK,05,PS 6 WEST FARMS,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,1000 E TREMONT AVENUE ,BRONX,NY,10460,4403.0,(718)542-7676,11,City: Large,No,449.0,30.00000,14.9700000,426.00000,4.00000,–,Regular,Open
"P.S. 006 WEST FARMS, THE VIDA BOGART SCHOOL FOR ALL CHILD",1000 E TREMONT AVENUE BRONX,10460.0,40.84074825,-73.88170625,1,1000 E TREMONT AVENUE ,95,360013505853,NY-307500010000-307500012352,3600135,NY-307500010000,PK,08,VIDA BOGART SCHOOL FOR ALL CHILDREN (THE),NYC SPECIAL SCHOOLS - DISTRICT 75,Bronx County,1000 E TREMONT AVENUE ,BRONX,NY,10460,,(718)328-3913,11,City: Large,No,470.0,92.00000,5.1100000,422.00000,0.00000,–,Special Education,Open
P.S. 007 KINGSBRIDGE,3201 KINGSBRIDGE AVENUE BRONX,10463.0,40.88106008,-73.90536455,0,3201 KINGSBRIDGE AVENUE ,95,360008702060,NY-321000010000-321000010007,3600087,NY-321000010000,KG,05,MILTON FEIN SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #10,Bronx County,3201 KINGSBRIDGE AVENUE ,BRONX,NY,10463,5597.0,(718)796-8695,11,City: Large,No,400.0,35.65000,11.2200000,316.00000,11.00000,–,Regular,Open
P.S. 008 ISSAC VARIAN,3010 BRIGGS AVENUE BRONX,10458.0,40.87260553,-73.88357299,1,3010 BRIGGS AVENUE ,95,360008702063,NY-321000010000-321000010008,3600087,NY-321000010000,PK,05,PS 8 ISAAC VARIAN,NEW YORK CITY GEOGRAPHIC DISTRICT #10,Bronx County,3010 BRIGGS AVENUE ,BRONX,NY,10458,1699.0,(718)584-3043,11,City: Large,No,672.0,48.93000,13.7300000,602.00000,16.00000,–,Regular,Open
P.S. 008 ROBERT FULTON,37 HICKS STREET BROOKLYN,11201.0,40.70070292,-73.99324142,0,37 HICKS STREET ,90,360009102064,NY-331300010000-331300010008,3600091,NY-331300010000,KG,05,EMILY WARREN ROEBLING SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,37 HICKS STREET ,BROOKLYN,NY,11201,,(718)834-6740,11,City: Large,No,570.0,37.55000,15.1800000,47.00000,2.00000,–,Regular,Open
P.S. 009 TEUNIS G. BERGEN,80 UNDERHILL AVENUE BROOKLYN,11238.0,40.67828961,-73.96554073,0,80 UNDERHILL AVENUE ,95,360009102069,NY-331300010000-331300010009,3600091,NY-331300010000,PK,05,PS 9 SARAH SMITH GARNET SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,80 UNDERHILL AVENUE ,BROOKLYN,NY,11238,,(718)638-3260,11,City: Large,No,732.0,52.82000,13.8600000,273.00000,8.00000,–,Regular,Open
